smiles,score,time
NCCc4cccc(C3CCN(c1cccc2ccccc12)CC3)c4,-10.12,6.473
NCC(CC(=O)c1ccccc1C(=O)O)c2ccccc2F,-8.26,6.541
CC(C)Cc3ccc(OC2C(=O)NN(c1ccccn1)C2)cc3,-9.07,4.523
CC(C)(C)c2cc(NC(=S)c1cccc(Br)c1)ncn2,-7.76,5.289
CCCc3ccc(N2CCC(C(=O)c1ccccn1)CC2)nc3,-8.85,5.177
N#CCCc2ccc(OCCSS(=O)(=O)c1cccnc1)cc2,-8.05,7.42
C(C)Cc2ccc(NCS(=O)(=O)c1ccc(Cl)cc1)cc2,-8.27,5.272
NC(c3ccc(C(=O)N2Cc1ccccc1C2)cc3)c4ccccc4,-10.33,4.953
CC=Cc2ccc(S(=O)(=O)NCCc1ccccc1)cc2,-8.52,5.166
OC3cc2c(Br)c(NNc1ccccc1)ccc2n3,-8.4,3.511
CC(=O)c2ccc(OS(=O)(=O)c1ccc(Br)cc1)cc2,-8.82,4.617
NC(=O)c2ccc(NCCCC(=O)Nc1cccc(F)c1)cc2,-8.9,5.835
NC3CS(O)c2ccc(OC(=O)Nc1ccccc1)cc23,-8.47,4.212
Cc2cc(NC(=O)c1ccccn1)ncc2I,-7.64,3.545
CCNCCNc2ccc(S(=O)(=O)c1ccccc1N)cc2,-8.26,5.978
O=Cc3ccc(C1C(=O)CNC1c2ccc(S)s2)cc3,-8.37,3.801
Cc2ccc(C(=O)NCc1ccc(S(C)(=O)=O)cc1)cc2,-8.7,3.499
Nc3ccc(C2CCN(S(=O)(=O)c1ccc(F)cc1)C2)cc3,-9.41,4.476
CCCc4ccc(CCN3C(c1ccccc1)c2ccccc2C3=O)cc4,-9.53,7.142
NC(=O)c2ccc(OCC(=O)c1cccc(Br)c1)cc2,-8.5,4.56
CC(C)c3ccc(N2CCN(C(=O)c1ccc(Cl)cc1)CC2)cc3,-9.55,3.584
CC(=O)Nc2ccc(S(=O)(=O)Nc1ccccc1Br)cc2,-8.94,4.6
CN(C)C3CC(Oc2ccc(C(=O)c1ccccc1)cc2)CCC3C,-9.13,5.75
CNc2ccc(SCC(O)c1ccc(Br)cc1)cc2,-7.97,4.808
CN(C)c2ccc(C(=S)Nc1cccc(C(F)(F)F)c1)cc2,-8.62,4.543
NCCCc3ccc(NC(=O)Nc2ccc1ccccc1c2)cn3,-9.17,5.131
CSc1ccccc1Nc3nc(-c2ccc(Br)cc2)n[nH]3,-9.06,4.848
Nc4cc3ccc(N=Cc1ccc(Cl)s1)c(NC2CC2)n3n4,-8.04,5.142
NCCc2ccc(OCc1ccccc1S(C)(=O)=O)cc2,-8.31,4.333
CCCOc3cccc(C2CC(S(=O)(=O)c1cccs1)C2)c3,-8.71,6.002
CN(C)c3cccc(C(=O)C2CC(c1ccccc1Cl)C2)n3,-8.6,4.187
N#Cc3ccc(C2CCCC(CCc1ccc(Cl)cc1)C2)cc3,-8.9,4.932
NC(=S)c3ccc(NC(=S)Nc2ccc(-c1ccc(Cl)cc1)o2)cc3,-9.49,8.394
N3CCN(c2cccc(NS(=O)(=O)c1ccccc1F)c2)C3,-8.79,4.974
NC(=O)Nc3ccc(CCCc2cccc(-c1ccccn1)c2)cc3,-10.21,7.806
CS(=O)(=O)c2ccc(NCCc1cccc(Cl)c1C)cc2,-8.26,3.739
NC(=S)Nc2ccc(Nc1cccc(Br)c1)cc2,-8.11,4.58
N#CCc1ccccc1CNC(c3nc(-c2ccccn2)no3)CCC,-8.83,7.87
CC(C)c3ccc(NC2CN(C(=O)c1ccccc1Cl)C2)cc3,-9.34,4.212
CC(O)CC(CS(=O)(=O)c1ccc(Cl)cc1)c2cncnc2,-7.98,5.191
NCCc3ccc(CN(S(=O)(=O)c1ccccc1)c2ccccc2F)cc3,-8.55,9.561
CC(=O)Cc2cccc(SCC(=O)CCc1cccs1)c2,-8.12,6.514
NC(=O)c2ccc(NC(=O)c1ccc(Cl)cc1Cl)c(N)c2,-8.82,5.136
NC(=O)Nc3ccc(N2CCS(c1ccc(F)cc1)CC2)cc3,-8.68,4.488
CSc2ccc(C(=O)N(C(C)=O)c1ccccc1OC)cc2,-8.36,5.169
CN(C)S(=O)(=O)c3ccc(NC2Cc1ccccc1C2)cc3Cl,-8.71,4.916
NC(=O)c3cccc(OCC(=O)c2ccc1ccccc1c2)c3,-9.72,6.458
C4CC(Oc2ccc(NS(=O)(=O)c1cncnc1)cc2)c3ccccc34,-9.46,5.085
C(C)Cc3cccc(CC2CCC(c1cccc(Cl)c1)CC2)c3,-9.65,4.383
Nc3ccc(C(=O)N2CCC(=O)c1cccc(Cl)c12)cc3,-8.45,3.498
NC(=S)c4ccc(N3CCC(c2nc(-c1cccnc1)cs2)C3)nc4,-8.57,5.505
CC(O)CN(C(=O)c2ccc(-c1ccncc1)nn2)C(C)C,-7.97,4.547
CNC(=S)N(c1ccccc1Cl)c2ccccc2SC,-6.09,4.505
Cc3cc(N2CCN(C(=O)c1ccccc1)CC2)ncc3c4ccc(N)cc4,-9.38,6.236
CC(=O)Nc3cccc(S2CCC(n1ccnc1)S2)c3,-7.37,3.651
N=Cc3ccc(SCC(=O)Nc1ccc2c(c1)CCS2)cc3,-8.27,4.228
C(C)C4Nc3cc(NC(=O)c2ccc(-c1ccnnc1)cc2)ccc3S4,-9.48,5.727
Cc4cccc(NC(=O)c3ccc(N2CCc1ccccc1S2)cc3)c4,-9.89,5.173
NS(=O)(=O)NCCc1ccccc1NSc2c3cccc23,-8.24,6.843
NS(=O)(=O)c3ccc(N2CCc1ccccc1C2=O)cc3,-9.48,3.018
CC(=O)c3ccc(N2CCN(c1cccc(Br)c1)CC2=O)cc3,-9.34,5.41
NC(=O)c2ccc(Nc1ccc(Br)cc1Br)cc2,-8.59,2.605
N(=O)c3ccc(OC2CC(=O)c1ccc(I)cc12)c(Cl)c3,-8.94,3.906
CNc4ccc(NC3(c1ccc(S(C)(=O)=O)cc1)Cc2ccccc2N3)cc4,-9.19,6.68
NC(=S)N3CC(c2cc(Cc1ccccc1)ccc2)CS3,-8.99,5.276
N#CCc3ccc(SCC(=O)c1ncnc2ccccc12)cc3F,-8.91,5.602
Cc2ccc(C(=O)N(O)Nc1ccc(Cl)cn1)cc2Cl,-8.96,3.544
CC(=O)c4ccc(N3CC(Cc2ccc1ccccc1c2)C3)cc4,-10.14,4.869
CC(C)c2ccc(NC(=O)CCNc1cccc(Cl)n1)cc2,-8.76,6.053
CC(C)c4ccc(N3CCN(c2ccc1ccccc1c2)CC3)cc4,-10.14,3.51
CC(N)c4ccc(N3NC(=O)C(c1ccccn1)c2ccccc23)cc4,-9.13,5.739
Cc1Cccc(F)(F)c1NC3CNN(c2ccccn2)CC3,-8.85,3.878
CCCC(C)c2ccc(N=NS(=O)(=O)c1ccc(Cl)cc1)cc2,-8.73,5.508
Cc2cc(C(=O)OCCCc1ccc(C(=O)O)nn1)ccc2Cl,-9.23,6.561
C3NC(=S)N(c2ccc(c1ccc(O)cc1O)cc2)C3=O,-8.95,4.133
CCCc2ccc(OCc1ccccc1I)cc2,-7.8,2.867
NC(=O)c3ccc(OCC(=O)c2ccc(-c1ccccc1)cc2Br)cc3,-9.86,7.622
CS(=O)(=O)Nc2ccc(NCc1ccccc1Br)cc2,-8.1,4.12
CC(C)c2ccc(NC(C(=O)NO)c1cccc(F)c1)cc2,-8.98,4.879
CN(C)S(=O)Nc2ccc(NCCc1cccc(Cl)c1N)cc2,-8.0,6.608
NCCc3ccc(NC(=O)N2CCN(c1ccccn1)CC2)cc3,-8.88,6.085
CCCN(c1ccc(Br)cc1)C(=O)NNc2ccccc2,-8.22,4.424
O=Cc3ccc(c1ccc(Br)cc1)c2ccccc23,-8.76,3.466
CC(=O)NC=Sc2cc(S(=O)(=O)Nc1ccccc1)ccc2Br,-9.03,6.38
NC(=S)Nc2ccc(NC(=O)COc1ccccc1O)cc2,-8.68,5.54
CC(C)c2cccc(NC(=S)Nc1ccccc1C(F)(F)F)c2,-9.02,7.442
Cc2cc(C)cc(NC(=O)Oc1ccc(Br)cc1)c2,-8.12,2.762
CC(C)c2ccc(C(=O)NC(C)c1ccccc1CCCC)cc2,-8.78,6.087
Cc3ccc2c(NS(=O)(=O)c1ccccc1)nnc2s3,-8.38,3.899
NS(=O)(=O)c2ccc(CCc1ccccc1CCC=O)cc2,-8.89,5.868
CC(=O)c3ccc(-c2cc(-c1ccc(F)cn1)ncc2N)cn3,-10.49,4.371
O=CNC(CC(=O)c1ccc(Cl)cc1Cl)c2ccc(Cl)cc2,-8.43,4.062
C(c1ccc(Br)cc1C)c2cc(Br)ccc2,-8.14,2.731
CC(=O)Nc3ccc(C2N(c1cccc(C)c1)CCC2=O)cc3,-10.01,4.649
NCCNc3ccc(CC(=O)c2ccc(N1CCCC1)cc2)cc3,-8.61,6.122
CCc3cccc(NC(=O)CN(c1cccc(F)c1)c2ccccn2)c3,-9.0,7.504
CC(=O)Nc2ccc(NC=C(c1ccccc1)S(=O)=O)cc2,-8.95,5.187
C(C)Cc2ccc(NS(=O)(=O)c1ccccc1)cc2Cl,-8.35,3.543
Cc3ccc(C(C)SC2(C)CCN(c1ccc(Br)cc1)C2)cn3,-8.22,6.048
CC(C)c3cccc(NCC(=O)Nc1cccn1Cc2ccccc2)c3,-9.11,8.034
NCCC4Cc3ccc(Cc2ccc(-c1ccccc1Cl)cc2)cc3C4=O,-9.92,5.716
NC(=N)c2ccc(NCS(=O)(=O)c1cccc(Br)c1)cc2,-8.61,6.188
Cc2c(NC(N)=S)nc(-c1ccccc1Cl)cc2Cl,-7.77,3.541
O=C(O)c2cc(NC(=O)c1ccc(Cl)cc1)ccc2Cl,-8.79,4.364
N3C(=S)cc(c2cNC(c1ccc(Br)cn1)C2)cc3,-7.97,3.502
CS(=O)c2cccc(NC(=O)CCc1ccccc1Cl)c2,-8.33,4.602
CCCc2ccc(CCC(O)c1ccccc1S=O)cc2,-7.91,5.081
CC(O)c3ccc(C2CCN(C(=O)c1cccnc1)CC2)nc3,-8.23,3.79
N(C(=S)Nc2ccc(-c1ccc(F)cc1)cc2)Cc3ccccc3F,-9.07,7.631
CC(C)C(NS(=O)(=O)c1ccc(Cl)cc1)c2ccccc2Cl,-8.07,4.119
OCCc4ccc(N3CCCC(c2ccc1ccccc1c2)C3)cc4,-9.9,6.098
CS(=O)(=O)Nc3ccc(NC(=O)c1ccccc1Oc2ccccc2)cc3,-10.18,6.769
CC(O)C(SS(=O)(=O)c1ccccc1)c2ccccc2F,-8.42,4.864
O=C(Nc1ccc(I)cc1)c2ccc(I)cc2,-8.01,2.375
CC(C)Cc3nsc(N2CCN(S(=O)(=O)c1ccccc1)C2)n3,-8.95,5.413
NC(=O)c3ccc(-c2cc(S1CCCC1=O)ccn2)cc3,-9.29,3.473
NCCSC(=O)c2ccc(CCc1cccc(Br)c1)cc2,-8.24,5.794
Nc3cc(C)nc(Oc2ccc(CCC(=O)c1cccc(O)c1)cc2)c3,-10.31,6.92
CCCN(c1ccccn1)Nc2nc(Cl)c(Cl)cc2Cl,-7.45,4.305
O=Cc4ccc(OC3CS(c1cccc2ccccc12)C3)cc4,-9.23,4.914
O=c2[nH]c1ccccc1n2CCC4CN(c3ccc(Cl)cc3)CCC4,-9.37,5.772
Cc3ccc(C(=O)C2CC(C(=O)O)c1ccc(I)cc12)cc3,-9.26,4.987
N#Cc2ccc(OC(C(=O)C(F)(F)F)c1ccccc1)cc2,-8.31,5.473
CCCOc3cccc(C(=O)N2CCC(c1ccccc1)C2)c3,-9.07,4.065
CC(=O)c3ccc(NCC(=O)Nc2ccc(-c1ccccc1)cc2)cc3,-9.91,6.704
CC(=O)c3ccc(N2CCC(Sc1ccccc1C)C2)cc3,-8.33,4.934
O=COc2ccc(NCCC(=O)c1cccc(Cl)c1)cc2,-8.15,4.404
