smiles,score,time
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccco1,-9.53,5.884
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,-10.0,7.336
Cc1c(OCCCN2CCN(c3ccnc4cccc(F)c34)CC2)ccc2c1C(=O)NC2,-10.56,7.323
O=C(NCCCCN1CCN(c2ccccc2COC)CC1)c1ccc(-n2cccn2)nc1,-9.06,10.059
Cc1ccc(C)c(N2CCN(CCCC(=O)c3ccc(F)cc3)CC2)c1,-10.02,5.42
O=C1NCc2ccc(OCCCN3CCN(c4cccc5c4CCCC5)CC3)cc21,-10.22,6.825
O=C1OCc2ccc(OCCCN3CCN(c4cccc5ccccc45)CC3)c(Cl)c21,-9.83,6.838
NCCc1ccc(O)c(O)c1,-6.75,2.135
OC1(c2ccc(Br)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,-10.05,4.648
O=C1NCc2ccc(OCCCN3CCN(c4cccc5cc(F)c(F)cc45)CC3)cc21,-10.33,7.336
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,-8.07,5.384
O=S(=O)(NCCCN1CCN(c2nn3ccccc3c2)CC1)c1csc2ccccc12,-10.65,7.028
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,-9.93,5.49
CCC(C)NC(=O)CN1CCN(CCN2CCC(c3coc4ccccc34)CC2)CC1,-9.15,8.348
Cc1cc2c(cc1OCCCN1CCN(c3cccc4cccc(F)c34)CC1)C(=O)CC2,-10.74,7.451
C=CCN1CCCCC1NC(=O)c1cccc(CCCF)c1,-8.95,5.016
CCCN(CCC)C1CCc2ccc3[nH]c(C#N)cc3c2C1,-7.41,4.054
Cc1cccc(S(=O)(=O)NCCCN2CCN(c3noc4cc(F)ccc34)CC2)c1,-10.48,6.116
O=C(NCN1CCN(c2ccccc2Cl)CC1)c1ccc(Cl)cc1,-9.58,4.495
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)c(F)c21,-10.25,8.289
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc21,-9.92,9.19
CN1CCN(C2=Nc3cc(Cl)ccc3Oc3ccccc32)CC1,-7.35,2.237
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-10.25,5.513
CCOCCn1cc(CCCc2ccc(N3CCC(Cc4ccccc4OC)CC3)nc2)cn1,-8.96,11.034
O=c1[nH]c2ccc(C=CN3CCN(c4ccccc4)CC3)cc2[nH]1,-9.44,4.135
O=C(NC1CCN(CCN2CCN(c3ccccc3)CC2)CC1)c1cccs1,-9.37,6.491
O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2cccc3ccccc23)CC1,-10.59,8.023
c1ccc2c(c1)CCN(CCCCc1nc3ccccc3s1)C2,-9.84,4.328
COc1ccccc1N1CCN(CCCNC(=O)OC(C)(C)C)CC1,-8.46,6.191
CSc1ccc(C2(O)CCN(Cc3c[nH]c4ccccc34)CC2)cc1,-9.87,4.455
NCCc1ccc(O)c(O)c1,-6.65,2.263
CC(=O)NC1CCC(CCN2CCc3ccc(C#N)cc3C2)CC1,-8.91,4.585
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-10.28,5.751
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,-7.12,2.437
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)CC1,-10.19,11.343
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,-9.89,7.394
O=c1ccc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2o1,-9.82,6.768
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(F)c4Cl)CC3)cc2N1,-10.2,7.637
O=C1CCc2ccc(OCCCCN3CCN(c4c(F)ccc5ccccc45)CC3)nc2N1,-10.58,8.397
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(Br)ccc3o2)CC1,-9.48,8.179
c1ccc(C2CCN(Cc3cnn(-c4ccccc4)c3)CC2)cc1,-10.74,3.938
CCCN(CCCCN1CCN(c2cccc(Cl)c2C)CC1)C1CCc2ccc(Cl)cc2C1,-9.96,9.165
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,-10.28,6.713
CCCN1CCCC2CCc3c[nH]cc3CC21,-8.07,2.379
O=C1c2ccccc2CC1CCCCN1CCN(c2ccccc2)CC1,-10.44,5.193
OCCNCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,-8.65,4.731
Clc1cccc2[nH]nc(CCCN3CCN(c4cccc5c4OCCO5)CC3)c12,-9.61,6.394
Clc1ccc2c(C=CN3CCN(c4cccc5c4OCCO5)CC3)c[nH]c2c1,-10.17,5.446
O=C(NC1CCC(CCN2CCC(c3noc4ccccc34)CC2)CC1)C1CCOCC1,-11.53,7.096
c1ccc(OCC2CCC3CN(c4ccncc4)CCC3C2)cc1,-10.21,4.124
CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)CC2)cc1Cl,-9.55,5.911
Cc1c(C2CCN(Cc3ccccc3)CC2)cnn1-c1ccccc1,-10.61,4.369
COc1ccccc1N1CCN(CCN2CCC(NC(=O)c3cccs3)CC2)CC1,-9.65,7.006
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)nc2N1,-10.37,8.705
COc1ccccc1N1CCN(CCCCCC(=O)NCCc2ccc(F)c(F)c2)CC1,-9.39,10.713
O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3)CC2)CC1)c1cccs1,-10.03,6.666
O=S(=O)(NC1CCN(CCOc2ccccc2)CC1)c1cccs1,-9.12,5.873
CCCN(CCC)C1CCc2sccc2C1,-7.16,2.74
O=C(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)Nc1ccc2nscc2c1,-9.88,6.871
CCCN(CCNC(=O)C=Cc1ccc(F)cc1)C1Cc2ccccc2C1,-9.66,6.586
