smiles,score,time
CC(=O)Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3,-10.21,11.085
CCOCCn1cc(CCCOc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,-8.71,22.229
O=C1COc2ccccc2N1CCCN1CCN(c2nsc3ccccc23)CC1,-10.17,6.477
O=S(=O)(c1cccc2cnccc12)N1CCCC1CCN1CCN(c2nsc3ccccc23)CC1,-11.58,12.274
CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)Nc3c(Cl)cccc3Cl)CC2)CC1,-8.82,12.319
O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2ccccn2)CC1,-10.21,9.85
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,-10.1,11.351
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)nc2N1,-10.47,12.291
COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,-9.52,7.292
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc2ccccc2c1,-10.86,12.987
O=C(NC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1)c1ccc(Cl)cc1,-11.38,13.766
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-9.85,8.964
COc1ccccc1N1CCN(CCCCOc2ccc3c(n2)NC(=O)CC3)CC1,-9.66,10.44
COc1cc2c(cc1O)C1Cc3sc(CC4CC4)cc3CN1CC2,-8.48,5.89
O=S(=O)(NC1CCC(N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1cc(Cl)ccc1F,-10.18,14.548
CCOc1ccccc1N1CCN(CCCCCCN2C(=O)c3cccc4cccc2c34)CC1,-9.44,14.689
O=C(NCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2=O,-10.43,16.125
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(I)ccc3o2)CC1,-9.87,11.362
O=C1CCc2ccc(OCCCCN3CCCN(c4ccc(O)c5c4OCC(=O)N5)CC3)cc2N1,-10.94,12.567
Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3,-9.94,7.983
Nc1ccccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3,-10.81,7.533
C#Cc1cccc(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,-9.2,10.404
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(F)c(C(F)(F)F)c3)C2)n1C,-10.63,14.055
CCCCC(=O)NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1,-10.85,9.487
Cc1cccc(N2CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)c1C,-10.27,10.911
c1ccc(CN2CCC(c3cc(-c4ccccc4)[nH]n3)CC2)cc1,-10.02,4.792
O=S(=O)(NCCCN1CCN(c2noc3ccccc23)CC1)c1cc2ccccc2s1,-10.95,7.193
O=S(=O)(NC1CCN(CCCc2noc3ccccc23)C1)c1cccc(Cl)c1,-10.21,7.176
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccccc2n1,-10.08,7.808
COc1cc2c(cc1O)C1Cc3cc4c(cc3CN1CC2)OCO4,-9.75,2.916
CCOCCOc1ccn2ncc(C(=O)NCCCN3CCN(c4ccccc4OC)CC3)c2c1,-8.67,12.699
CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,-9.33,3.302
O=C(CC(F)(F)F)NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1,-11.0,7.296
