smiles,score,time
O=C(C1=C(c2ccccc2)CCN1C(=O)c1ccc(Br)cc1)N1CCCCC1,-9.65,6.469
O=C(Nc1ccccc1)Nc1ccc2c(c1)S(=O)(=O)NC2=O,-9.03,3.453
COc1ccc(C(C)NC(=O)C2CCN(CCCc3ccccc3)CC2)cc1OC,-8.58,10.611
CCn1c(=O)c(=O)[nH]c2c(=O)oc3ccc(S(=O)(=O)Nc4ccccc4)cc3c21,-9.64,5.612
O=C(NCc1ccc(C(F)(F)F)cc1)N1CCCC1CN1CCCC1,-9.21,6.09
COCCN=C(S)NNC(=O)CSCc1ccc(Cl)cc1Cl,-7.01,8.816
CN1C(=O)N(c2ccc(Cl)c(Cl)c2)C(=O)C1(C)c1ccc(O)cc1,-9.23,3.999
Cc1ccc(S(C)(=O)=O)cc1C(=O)NC(C)C1CC2CCC1C2,-8.97,5.977
O=C(NC1CCCCC1N1CCCCC1)Oc1ccc(Br)cc1,-8.54,5.184
CCCN(CCC)CCCNC(=O)c1cc2cc3ccc(Cl)cc3nc2o1,-8.65,7.803
CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCCC2=C1C(=O)Nc2cccc(F)c21,-9.71,8.387
O=C(NCc1ccco1)C(=O)Nc1cc(Cl)ccc1Cl,-7.84,3.268
O=C(CCCNC(=O)NC12CC3CC(CC(C3)C1)C2)NC(Cc1ccc(O)cc1)C(=O)O,-9.65,13.562
CC(C)=CCN1Cc2cc(C(F)(F)F)cc3nc(S)n(c23)CC1C,-8.81,4.063
CNc1nc(SCC(=O)N(C)Cc2ccc(Cl)s2)nc2ccccc12,-8.7,6.043
CCc1ccc(C(CO)NC(=O)CNC(=O)Nc2cccc(C)c2)cc1,-9.14,7.696
CCOc1cccc2c1C(=O)c1c(OCC)cc(C)cc1C2=O,-8.04,3.923
COc1ccc(N2C=C(c3ccccc3)C3C(n4nc(C)cc4C)=NC=NC32)cc1,-9.05,6.018
CCCCC(CC)CNC(=N)NC(=N)Nc1ccc(C)cc1,-7.92,6.008
NC(=O)C1CCCN1Cc1nc(-c2ccc(C(F)(F)F)cc2)no1,-9.81,5.873
O=C(c1[nH]nc2c1CCCC2)N1CCN(Cc2ccc3c(c2)OCO3)CC1,-9.77,5.629
N=C(N)c1ccc(NC(=O)CCC(=O)NC(CC(=O)O)c2ccc(F)c(F)c2)cc1,-9.56,11.769
O=C(O)CCCCCCCCCNC(=O)c1ccccc1O,-8.26,7.006
c1cn(CCNc2nc(NC3CC3)nc3c2CCNCC3)nn1,-8.27,4.133
O=C(CCCCP(=O)(O)O)Nc1cccc(Br)c1,-7.7,4.487
O=C(NCCCO)C(Cc1ccc(Cl)cc1)NC(=O)C1(c2ccc(Cl)cc2)CCC1,-8.62,11.741
CC(C)CCNC(=O)C1CCN(Cc2cccc(OCc3ccccc3)c2)CC1,-8.94,9.941
Cc1cnc(CN2CCC(N(C)Cc3noc(C4CC4)n3)C2)o1,-8.54,5.476
COc1ccc2c(c1)OC(OC1OC(CO)C(O)C(O)C1O)C(=O)N2O,-8.94,6.979
Cc1cc(C(=O)Nc2c(F)cc(F)cc2Br)no1,-8.76,3.246
CN(C)c1ccc(C(=O)NCCCCCNC(=O)CS)cc1,-7.32,6.538
O=NN(CCCl)C(=O)NC1OC(CO)C(O)C(O)C1O,-7.59,4.043
Cc1cc(Cc2ccc3c(-c4cnn(C)c4)cc(C(N)=O)nc3c2)cc(C)n1,-9.95,6.341
CCCCn1c(=O)c2ccccc2c2cc(C(=O)NC3CC3)ccc21,-9.47,6.243
CN1CCN(c2nc(N)nc3[nH]c(-c4ccccc4)cc23)CC1,-9.76,2.745
CCN(CC)C(=O)C(C)OC(=O)COc1ccc(Cl)cc1C,-7.49,6.311
COc1ccc(NC(=S)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,-9.42,7.849
COC(=O)CCCCN1C(=O)C(C(C)C)N=C(c2ccccc2)c2ccccc21,-8.44,8.424
Cc1ncnc(-c2cccc(C(=O)N3CCOCC3)c2)c1C#Cc1ccc(N)nc1,-9.93,8.294
COc1cccc(C(=O)CSc2nnc(-c3ccc(Cl)cc3)o2)c1,-8.66,5.388
COc1ccc2nc(C)c3c(C)nc(-c4c(C)noc4C)n3c2n1,-8.43,4.716
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(CO)C(=O)CF,-7.73,10.424
CCCSCCCNC(=O)Nc1cc(OC)c(Cl)cc1OC,-6.75,6.645
COc1cc(Cn2c(C)c(C=C3C(=O)NC(=S)NC3=O)c3ccccc32)cc(OC)c1,-9.47,8.724
COc1cc(NC(=O)c2ccco2)ccc1NC(=O)C(C)C,-8.23,3.97
O=C(NCc1cccc(Br)c1)c1cccn1-c1nnc(N2CCCCC2)s1,-9.35,5.141
O=C(Cc1ccc(N2CCCCC2)cc1)NCCc1ccc(N2CCCCC2)cc1,-9.86,9.118
CCCc1cccc(-c2cc(NC(=O)C3CNC(=O)C3)nn2-c2cccc(OCCO)c2)c1,-9.69,11.19
COc1ccc2nc3c(c(C)nn3C3CNCC(CO)O3)c(Cl)c2c1,-8.87,5.443
CCc1cccc(S(=O)(=O)NCCCS(C)(=O)=O)c1,-7.42,5.31
Cc1ccc(N(CC(C)C)S(=O)(=O)c2nnc(NC(=O)c3ccco3)s2)cc1,-8.91,7.851
CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(=O)Nc1ccc(C)cc1,-7.46,12.862
CSc1ccc(C2c3c(oc4ccccc4c3=O)C(=O)N2CCCO)cc1,-8.67,6.875
COCCc1nnc2n1CCN(C(=O)c1cccc(C(F)(F)F)c1Cl)C2,-8.82,5.329
O=C(OCC12CCN(CC1)CC2)c1c[nH]c2cccc(F)c12,-8.31,5.034
COP(=O)(C=CC(NC(=O)C(Cl)(Cl)Cl)c1ccccc1)OC,-7.23,6.38
CC(C)C(NC(=O)c1ccc(Cl)cc1)C(=O)NNC(=O)C(C)(C)C,-8.3,6.872
CC(C)=CN1CCn2c(=S)[nH]c3cc(Cl)cc(c32)C1C,-7.32,2.464
COc1ccc(C(C)=O)cc1CC(=O)NC1CCCCCC1,-8.13,5.112
CN(CC(=O)O)C(=O)c1cccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1,-10.09,7.347
CC(Nc1nccc(N2C(=O)OCC2(C)C)n1)c1ccc(CN2CCN(C)CC2)cc1,-9.61,7.55
COc1ccccc1CNC(=O)C1CCC(CNc2c(N3CCCCC3)c(=O)c2=O)CC1,-9.17,10.431
CCCCCCOc1ccc(C(=O)CCN(C)C)c(C(F)(F)F)c1,-7.42,8.982
O=C(CSc1ccc2ccccc2n1)NCCC1=CCCCC1,-8.96,5.925
Cc1ccc(N2C(=O)C3CSC(c4ccc(Cl)cc4)N3C2=O)cc1,-9.0,3.584
CCCSC(=O)CCCNC(=S)Nc1cc(OC)c(Cl)cc1OC,-6.5,9.991
CC(CNC(=O)Nc1ccc(Oc2ccccc2)cc1)N1CCCCC1,-9.5,7.137
CN(C)CCn1c(CC(C)(C)C)nc2cc(S(=O)(=O)C3CN(C(N)=O)C3)ccc21,-8.93,9.079
CC(=O)N1CCC(c2cccc(-c3cccc(C(=O)O)c3)n2)CC1,-10.15,5.515
CCCCC(C=NNC(=O)c1ccccc1)NC(=O)OC(C)(C)C,-8.03,7.172
CCCCN(C(CO)C(C)C)S(=O)(=O)c1ccccc1Br,-6.18,5.109
CC(=O)SCC(C)C(=O)N(CC(=O)O)C1CCCCC1,-7.03,6.993
O=C1c2ccccc2C(=O)N1CCCC(=O)n1cc(F)c(=O)[nH]c1=O,-9.7,4.468
O=S(=O)(Nc1ccc(-c2cc[nH]n2)cc1)c1cc(Cl)cc(Cl)c1,-8.84,5.158
COc1ccc(OC)c2c(C)cc(N3CCCCCC3)nc12,-8.06,4.25
Cn1nnnc1Sc1ncnc2c1ncn2CC1CCCCC1,-8.9,4.175
CC(=O)Nc1ccc(NC(=O)c2ccc(Cn3c(=O)c4cccn4c4cccnc43)cc2)cc1,-10.75,9.061
O=C1CSC(c2ccccc2Cl)c2cc(Cl)cnc2N1,-7.46,3.466
Cc1ccc(NC(=O)NCC(C)(C)C(N)=O)cc1OCC(F)F,-8.85,6.361
O=C1CCC(c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)C1,-10.71,8.448
CC1Cc2ccccc2N1CC(=O)N(C)CC(=O)NCc1ccco1,-8.58,5.17
O=C(Cn1c(CSc2ccccc2)nc2ccccc21)NN=Cc1cccc(O)c1,-9.73,7.179
O=C1CC(Cc2ccccc2)C(=O)N1OS(=O)(=O)c1cccc(C(F)(F)F)c1,-9.73,6.091
COCC1CCC2C(CCN2S(=O)(=O)c2ccc(OC)cc2)O1,-8.51,4.009
CN1CCN(c2ccccc2NC(=O)Cc2ccc(Cl)cc2)CC1,-8.22,4.435
CC(=O)N1CCc2ccccc2C1CC(=O)NCc1nnc(C)o1,-9.13,4.066
Nc1ncc(-c2ccc(-c3ccccc3S(=O)(=O)c3ccnc(N)n3)cc2F)cn1,-11.09,5.803
O=C(Nc1ccc(-n2cnnn2)cc1)c1cccc(S(=O)(=O)N2CCCC2)c1,-10.36,5.37
CCCc1cccc(-c2cc(NC(=O)C3CNC(=O)C3)nn2-c2ccc(C(C)C)cc2)c1,-10.15,6.922
O=C(CSCc1cccc(CSCC(=O)Nc2ccccc2)n1)Nc1ccccc1,-8.3,9.489
CN(C)S(=O)(=O)N1CC2CCC(C1)N(C(=O)c1ccc(Cl)cc1)C2,-7.86,3.876
COCCCN1C(=O)c2ccc(C(=O)Nc3cccc(OC)c3)cc2C1=O,-8.83,5.12
Cc1ccc(NC(=O)Cn2c(CCNC(=O)c3ccccc3)nc3ccccc32)c(C)c1,-10.05,7.691
NC(C(=O)N1CCCC1C(=O)NCC1CCCCC1)C1CCCCC1,-8.46,5.286
CCN1CC(c2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CCOC4)n3)cc2)C1,-9.94,5.313
O=C(NCCCO)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2,-8.81,3.85
COCc1ccccc1C(=O)N1CCCC1Cn1nc(C)cc1C,-8.61,4.202
O=C(O)c1cc(-n2cc3c(n2)CCC3)cc(S(=O)(=O)NC2CCCC2)c1,-8.92,5.063
CC(O)C(C)S(=O)(=O)CC(=O)Nc1cccc(Cl)c1Cl,-8.01,3.521
O=C(CN1CCN(c2ccccn2)CC1)NCc1cccs1,-7.67,4.046
O=S(=O)(N1CCCCC1)N1CCc2nc(C3CCNCC3)ncc2C1,-9.38,3.857
Cc1noc(C)c1CC(=O)OCc1ccccc1N1CCCCC1,-9.1,4.624
COC1OC(CI)C(O)C(O)C1O,-5.41,1.6
Cc1nc2sc(C(c3ccccc3Cl)N(C)Cc3ccccc3)c(O)n2n1,-8.51,5.591
COc1ccc(CCNc2cc(-c3ccccc3OC)nc3ncnn23)cc1,-9.29,6.288
Cc1ocnc1CNC(=O)C(=O)Nc1ccc(F)cc1C(F)(F)F,-8.43,4.447
CC(C(=O)NC1CCCC1)S(=O)(=O)Cc1noc(C(C)(C)C)n1,-8.35,4.524
Cc1cnn(CC2CCCCN2CC(=O)Nc2c(C)n[nH]c2C)c1,-7.91,4.905
CNC(=O)c1ccc(NC(=O)C2(c3ccc(F)cc3)CC2)cc1Cl,-9.23,4.087
CCOC(=O)C(=O)Nc1cc(-c2ccco2)nn1-c1nc(C)c(CC)c(=O)[nH]1,-8.2,5.492
CC1=NC2(CCOc3ccc(NC(=O)c4ncc(Cl)cc4Cl)cc32)N=C1N,-9.45,3.802
Cn1c(-c2ccc3c(c2)OCO3)c(C(=O)O)c(=O)c2ccccc21,-9.86,3.286
COCCNC(=O)C(=O)NNS(=O)(=O)c1ccc(Cl)cc1,-7.49,4.515
CN(Cc1ccccc1)C(=O)CN(C#N)NC(=O)OC(C)(C)C,-7.73,5.164
CC(=O)N1c2ccc(S(=O)(=O)N3CCCC(C(=O)N4CCCCC4)C3)cc2CC1C,-9.83,5.146
COC(=O)C(C)(C)C(c1ccc(Nc2ccc3c(c2)OCO3)cc1)n1ccnc1C,-9.66,6.303
COc1ccc(CNC(=O)C2CCN(C(=O)C3Cc4ccccc4CN3)CC2)cc1,-10.15,6.004
COCCCN1CCCN(C(C)C(=O)Nc2cccc(I)c2)CC1,-7.49,5.459
CN(CC(=O)O)NC(=O)CC(N)CC(O)CN1CCNCC1,-7.63,5.85
CC(C)NCCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,-8.39,5.288
CCCCOc1ccccc1C1NC(=O)NC(C)=C1C(=O)OCc1ccco1,-7.94,7.658
COc1cc(F)ccc1Oc1cc(Cl)ccc1C(=O)Nc1cc[nH]c(=O)c1,-9.25,5.214
O=c1cnnc2n1-c1ccc(Oc3ccc(F)cc3)cc1CC2,-9.43,2.758
CC(C)C(F)(F)c1cccc(-c2cc(NC(=O)C3CNC(=O)C3)nn2-c2ccccc2)c1,-10.38,6.561
OC1CCN(CCOc2ccc(Oc3nc4ccccc4s3)cc2)CC1,-9.38,5.341
COC(=O)Nc1ccc(S(=O)(=O)n2cnc3ccccc32)cc1,-8.98,3.78
CCOC(=O)C(C)Sc1nnc2n(-c3ccc(C)cc3)c(=O)c3ccccc3n12,-8.76,5.551
