smiles,score,time
CCCN(CCCCN1CCN(c2cccc(Cl)c2C)CC1)C1CCc2ccc(Cl)cc2C1,-10.17,9.017
CCCN(CCCCN1CCN(c2ccccc2)CC1)C1CCc2cc(O)c(O)cc2C1,-10.48,8.747
OC1(c2ccc(Cl)cc2)CCN(CCCc2ccc(F)cc2)CC1,-10.42,4.6
Cc1[nH]c2ccccc2c1CN1CCC(O)(c2ccc(Cl)cc2)CC1,-10.04,4.634
CN1CCN(C2Cc3ccccc3Nc3ccc(-c4ccccn4)cc32)CC1,-8.58,4.368
O=C(NC1CCN(CCN2CCN(c3ccccc3Cl)CC2)CC1)c1ccco1,-9.78,6.517
N#Cc1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2o1,-9.15,7.542
CCCN1CCC(c2csc3ccccc23)CC1,-8.52,2.823
c1cnc(NC2CCN(CCN3CCN(c4nccs4)CC3)CC2)nc1,-9.0,4.951
CCCN(CCc1ccc(C)cc1)C1CCc2c(O)cccc2C1,-9.77,4.667
CC1CCCCN1CCc1c(-c2ccccc2)[nH]c2ccccc12,-8.39,4.437
CC(=O)c1ccc2c(c1)CC(CC1CCC(c3noc4cc(F)ccc34)CC1)CC2=O,-12.41,5.554
CCCN(CCC)C1CNc2nc(N)sc2C1,-7.46,3.205
O=C(NC1CCN(CCN2CCN(c3noc4ccccc34)CC2)CC1)c1ccco1,-10.36,6.317
Oc1cccc(N2CCN(Cc3ccccc3)CC2)c1,-9.26,3.173
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(F)cc2)CC1,-9.42,7.561
O=C(NC1CCC(CCN2CCN(c3ccccn3)CC2)CC1)c1cccs1,-9.89,6.053
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,-9.92,7.411
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-10.31,5.695
C=C(NC(=O)c1ccccc1O)N1CCN(c2cccc(Cl)c2Cl)CC1,-9.67,4.906
CCCN(CCC)C1COc2cccc(C(=O)OC)c2C1,-7.35,4.114
CN(C)C1CC2Cc3ccccc3CC2C=C2C(F)=CC=C21,-8.71,2.247
COc1ccc(C(=O)CCCCCCCCCN2CCN(c3ccccc3OC)CC2)cc1,-8.6,12.815
FC(F)(F)c1cccc(N2CCN(CCCCNc3ccc4ccccc4n3)CC2)c1,-10.02,7.845
COc1ccccc1N1CCN(CNC(=O)c2cccc(C)c2)CC1,-8.83,5.072
CCCN(CCC)C1CCc2ccc(O)cc2C1,-7.83,3.138
COc1ccccc1C(=O)NCCCCN1CCN(c2noc3ccccc23)CC1,-9.82,7.383
